NO_OF_SAMPLES	402
FREQUENCY	100
TIME_STAMP	2019-10-17, 15:22:40	106860.80024563
FIRST_SAMPLE	95
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 2
FORCE_PLATE_CORNER_POSX_POSY_X	519.708008
FORCE_PLATE_CORNER_POSX_POSY_Y	471.890015
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	517.812012
FORCE_PLATE_CORNER_NEGX_POSY_Y	14.711200
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	13.237100
FORCE_PLATE_CORNER_NEGX_NEGY_Y	18.357599
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	16.436701
FORCE_PLATE_CORNER_POSX_NEGY_Y	475.112000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
166	1.65000	1.406970	0.923430	4.247295	0.151580	0.544469	-0.157884	0.000000	0.000000	0.000000	
167	1.66000	1.339523	0.809053	4.426637	0.151416	0.562487	-0.157684	0.000000	0.000000	0.000000	
168	1.67000	1.384613	0.786754	4.247410	0.178619	0.562962	-0.171578	0.000000	0.000000	0.000000	
169	1.68000	1.361409	0.900604	4.247105	0.151590	0.535348	-0.162358	0.000000	0.000000	0.000000	
170	1.69000	1.292991	0.878040	4.335219	0.188164	0.490248	-0.189731	0.000000	0.000000	0.000000	
171	1.70000	1.407537	0.786702	4.247548	0.187573	0.608607	-0.176262	0.000000	0.000000	0.000000	
172	1.71000	1.360499	0.810113	3.979063	0.124163	0.535462	-0.180719	0.000000	0.000000	0.000000	
173	1.72000	1.360186	0.878425	3.799843	0.142254	0.572064	-0.180780	0.000000	0.000000	0.000000	
174	1.73000	1.361460	0.809529	4.068557	0.169546	0.535496	-0.157730	0.000000	0.000000	0.000000	
175	1.74000	1.360382	0.946534	3.799429	0.169668	0.535662	-0.162393	0.000000	0.000000	0.000000	
176	1.75000	1.338198	0.900835	4.157276	0.151602	0.535496	-0.176098	0.000000	0.000000	0.000000	
177	1.76000	1.247503	0.968622	4.245924	0.178975	0.535464	-0.171311	0.000000	0.000000	0.000000	
178	1.77000	1.338348	0.787048	4.068092	0.169587	0.535702	-0.180652	0.000000	0.000000	0.000000	
179	1.78000	1.360793	0.969050	4.068204	0.133369	0.562600	-0.162413	0.000000	0.000000	0.000000	
180	1.79000	1.360579	0.900978	3.978826	0.133382	0.517135	-0.162355	0.000000	0.000000	0.000000	
181	1.80000	1.361405	0.877849	4.247309	0.142471	0.535285	-0.162349	0.000000	0.000000	0.000000	
182	1.81000	1.223965	0.809465	3.800163	0.124007	0.544237	-0.162025	0.000000	0.000000	0.000000	
183	1.82000	1.200940	0.832317	3.710192	0.142136	0.571811	-0.175795	0.000000	0.000000	0.000000	
184	1.83000	1.360921	0.923769	4.156759	0.178966	0.517567	-0.180743	0.000000	0.000000	0.000000	
185	1.84000	1.292068	0.878336	4.067572	0.133338	0.572028	-0.203594	0.000000	0.000000	0.000000	
186	1.85000	1.247623	0.900308	4.246349	0.169788	0.535399	-0.171284	0.000000	0.000000	0.000000	
187	1.86000	1.246770	0.968937	3.977605	0.169779	0.544661	-0.175925	0.000000	0.000000	0.000000	
188	1.87000	1.338025	0.878231	4.157279	0.142513	0.535529	-0.185283	0.000000	0.000000	0.000000	
189	1.88000	1.337328	0.810109	3.621148	0.151231	0.544768	-0.171492	0.000000	0.000000	0.000000	
190	1.89000	1.384646	0.809513	4.336796	0.169585	0.572011	-0.176188	0.000000	0.000000	0.000000	
191	1.90000	1.361179	0.878153	4.246530	0.169802	0.535714	-0.185332	0.000000	0.000000	0.000000	
192	1.91000	1.339206	0.786517	4.247360	0.178647	0.544597	-0.162264	0.000000	0.000000	0.000000	
193	1.92000	1.246969	0.900616	3.977799	0.178705	0.572118	-0.185111	0.000000	0.000000	0.000000	
194	1.93000	1.383971	0.787095	4.068392	0.169544	0.544823	-0.176169	0.000000	0.000000	0.000000	
195	1.94000	1.338201	0.900892	4.246675	0.142506	0.562841	-0.189906	0.000000	0.000000	0.000000	
196	1.95000	1.269919	0.877799	3.978131	0.178715	0.544706	-0.171345	0.000000	0.000000	0.000000	
