NO_OF_SAMPLES	194
FREQUENCY	100
TIME_STAMP	2019-10-17, 14:50:21	104921.99350972
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1135.569946
FORCE_PLATE_CORNER_POSX_POSY_Y	564.732971
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1128.060059
FORCE_PLATE_CORNER_NEGX_POSY_Y	106.624001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	625.776978
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.992996
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	633.607971
FORCE_PLATE_CORNER_POSX_NEGY_Y	574.497986
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
73	0.72000	0.756597	-6.070697	533.138006	-16.980482	15.177334	0.045926	-28.778627	-30.937920	0.000000	
74	0.73000	0.685356	-5.931488	532.258149	-16.870297	15.178510	0.027766	-28.822642	-30.793254	0.000000	
75	0.74000	0.705016	-5.861102	531.469256	-16.842248	15.151714	0.009421	-28.816108	-30.792158	0.000000	
76	0.75000	0.659757	-5.905864	531.556162	-16.787452	15.124716	0.009224	-28.757247	-30.680597	0.000000	
77	0.76000	0.657542	-5.950557	531.205238	-16.741917	15.152396	0.023151	-28.828017	-30.612086	0.000000	
78	0.77000	0.773160	-5.861730	531.554721	-16.733059	15.225483	0.014305	-28.955417	-30.581671	0.000000	
79	0.78000	0.777249	-5.932183	532.518852	-16.760883	15.234187	0.009525	-28.920105	-30.572438	0.000000	
80	0.79000	0.662611	-5.909555	532.341719	-16.752203	15.297842	0.042081	-29.040614	-30.568156	0.000000	
81	0.80000	0.755475	-5.979256	532.868024	-16.761449	15.325222	0.019032	-29.070529	-30.549638	0.000000	
82	0.81000	0.690259	-6.071926	533.655024	-16.752833	15.379820	0.014447	-29.125458	-30.480828	0.000000	
83	0.82000	0.644257	-6.140121	533.654462	-16.762050	15.416245	0.009935	-29.190300	-30.493027	0.000000	
84	0.83000	0.623233	-6.095851	534.002373	-16.707679	15.480378	0.014800	-29.289974	-30.374356	0.000000	
85	0.84000	0.580970	-6.028705	534.526692	-16.725884	15.480281	-0.008224	-29.258152	-30.383191	0.000000	
86	0.85000	0.512959	-5.960737	534.523073	-16.644035	15.553773	0.001357	-29.390756	-30.235355	0.000000	
87	0.86000	0.489682	-5.938189	534.435088	-16.617058	15.571944	0.038297	-29.427812	-30.191616	0.000000	
88	0.87000	0.467146	-5.687275	534.079423	-16.516091	15.618742	-0.002638	-29.533179	-30.041748	0.000000	
89	0.88000	0.332179	-5.687145	534.338834	-16.479502	15.655597	-0.030149	-29.577844	-29.958475	0.000000	
90	0.89000	0.330275	-5.573024	533.810698	-16.451967	15.728991	-0.038838	-29.744206	-29.945528	0.000000	
91	0.90000	0.216431	-5.549525	533.720492	-16.406277	15.747588	-0.043334	-29.775511	-29.866818	0.000000	
92	0.91000	0.193678	-5.344748	533.453219	-16.305825	15.812310	-0.047423	-29.909924	-29.709043	0.000000	
93	0.92000	0.125514	-5.253671	533.362048	-16.223818	15.867621	-0.042488	-30.013590	-29.567269	0.000000	
94	0.93000	0.123753	-5.184583	532.922228	-16.159842	15.895546	-0.037639	-30.090419	-29.477179	0.000000	
95	0.94000	0.103232	-5.116770	533.271192	-16.105146	15.877627	-0.037716	-30.035754	-29.360105	0.000000	
96	0.95000	0.100829	-5.048224	532.743074	-16.059587	15.969286	-0.032566	-30.237149	-29.309287	0.000000	
97	0.96000	-0.035507	-5.047766	532.741005	-16.041422	15.987569	-0.027887	-30.261358	-29.275340	0.000000	
98	0.97000	0.081203	-4.935984	533.265161	-15.977755	16.024541	-0.036911	-30.309939	-29.135098	0.000000	
99	0.98000	0.100780	-5.049219	532.828727	-16.014434	16.060712	-0.018378	-30.403910	-29.219685	0.000000	
100	0.99000	0.010805	-4.913230	532.825640	-16.014437	16.115486	-0.027199	-30.500139	-29.230059	0.000000	
101	1.00000	0.011928	-5.050520	533.264170	-16.041963	16.142667	-0.045699	-30.526319	-29.246978	0.000000	
102	1.01000	-0.080833	-5.209684	533.176203	-16.060666	16.215317	-0.027113	-30.660621	-29.275030	0.000000	
103	1.02000	-0.126245	-5.232150	533.176705	-16.106145	16.196781	-0.036413	-30.622425	-29.358617	0.000000	
104	1.03000	-0.172792	-5.300331	533.088550	-16.106375	16.242307	-0.027063	-30.709359	-29.358868	0.000000	
105	1.04000	-0.192298	-5.348123	533.876796	-16.134374	16.287423	-0.017820	-30.747440	-29.363714	0.000000	
106	1.05000	-0.171972	-5.506851	533.616518	-16.207371	16.296052	-0.017889	-30.780005	-29.503172	0.000000	
107	1.06000	-0.081058	-5.347942	533.354349	-16.261730	16.286788	-0.036120	-30.784452	-29.631721	0.000000	
108	1.07000	-0.060123	-5.552081	533.355623	-16.189205	16.287032	0.000474	-30.786405	-29.480380	0.000000	
109	1.08000	-0.037476	-5.574861	533.356215	-16.216450	16.286944	-0.013354	-30.787902	-29.529721	0.000000	
