NO_OF_SAMPLES	194
FREQUENCY	100
TIME_STAMP	2019-10-17, 14:50:21	104921.99350972
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-89.748001
FORCE_PLATE_CORNER_POSX_POSY_Y	574.848022
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-93.639297
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.820999
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-595.119995
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.332001
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-592.184021
FORCE_PLATE_CORNER_POSX_NEGY_Y	578.882996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
80	0.79000	0.148865	-0.031877	3.764998	0.116427	0.023420	-0.108650	0.000000	0.000000	0.000000	
81	0.80000	0.239755	-0.054556	3.410299	0.116109	0.014536	-0.099565	0.000000	0.000000	0.000000	
82	0.81000	0.148814	-0.031946	3.942758	0.098724	0.023309	-0.131577	0.000000	0.000000	0.000000	
83	0.82000	0.216318	0.037080	3.499892	0.134631	0.041840	-0.131674	0.000000	0.000000	0.000000	
84	0.83000	0.148572	-0.100331	3.409904	0.107398	0.014424	-0.126994	0.000000	0.000000	0.000000	
85	0.84000	0.149582	-0.054962	4.652429	0.089775	0.032145	-0.117883	0.000000	0.000000	0.000000	
86	0.85000	0.261738	-0.099118	3.497200	0.180016	0.024239	-0.145661	0.000000	0.000000	0.000000	
87	0.86000	0.216629	-0.008973	3.410922	0.098504	0.014432	-0.131592	0.000000	0.000000	0.000000	
88	0.87000	0.216550	0.059500	3.411823	0.107333	0.032546	-0.117818	0.000000	0.000000	0.000000	
89	0.88000	0.262458	-0.122674	3.854533	0.134266	0.059957	-0.118135	0.000000	0.000000	0.000000	
90	0.89000	0.125768	-0.009277	3.499480	0.089535	0.014220	-0.131462	0.000000	0.000000	0.000000	
91	0.90000	0.125862	-0.031708	3.498082	0.134467	0.014525	-0.108618	0.000000	0.000000	0.000000	
92	0.91000	0.103733	-0.123550	3.854267	0.098000	0.041302	-0.099473	0.000000	0.000000	0.000000	
93	0.92000	0.148474	-0.100244	3.498514	0.107631	0.014446	-0.140769	0.000000	0.000000	0.000000	
94	0.93000	0.125677	-0.031471	3.497921	0.152570	0.023730	-0.113254	0.000000	0.000000	0.000000	
95	0.94000	0.217008	-0.077627	3.411362	0.097904	0.032479	-0.104129	0.000000	0.000000	0.000000	
96	0.95000	0.080412	-0.055045	3.766490	0.089365	0.050327	-0.131506	0.000000	0.000000	0.000000	
97	0.96000	0.103503	-0.099923	4.207462	0.161663	0.050814	-0.108800	0.000000	0.000000	0.000000	
98	0.97000	0.058232	-0.123179	3.762125	0.134593	-0.012758	-0.099400	0.000000	0.000000	0.000000	
99	0.98000	0.239814	-0.123121	3.499051	0.098201	0.014447	-0.117943	0.000000	0.000000	0.000000	
100	0.99000	0.240181	-0.009281	4.299876	0.080288	0.059379	-0.113371	0.000000	0.000000	0.000000	
101	1.00000	0.126022	-0.123385	3.231948	0.098173	-0.003780	-0.113154	0.000000	0.000000	0.000000	
102	1.01000	0.148929	-0.168251	3.940569	0.161601	0.032853	-0.113450	0.000000	0.000000	0.000000	
103	1.02000	0.126036	-0.100395	3.498612	0.116195	0.023451	-0.108644	0.000000	0.000000	0.000000	
104	1.03000	0.193956	-0.077154	3.409808	0.134383	0.023721	-0.117924	0.000000	0.000000	0.000000	
105	1.04000	0.194042	0.082276	3.766424	0.107568	0.032452	-0.117803	0.000000	0.000000	0.000000	
106	1.05000	0.148066	0.036951	3.321215	0.134764	0.014624	-0.131531	0.000000	0.000000	0.000000	
107	1.06000	0.239763	-0.077400	3.854591	0.098509	0.032513	-0.131734	0.000000	0.000000	0.000000	
108	1.07000	0.125985	-0.008711	3.853008	0.152605	0.032692	-0.104104	0.000000	0.000000	0.000000	
109	1.08000	0.217494	-0.031754	4.207570	0.107916	-0.003752	-0.117904	0.000000	0.000000	0.000000	
110	1.09000	0.217029	-0.054866	3.678411	0.089015	0.050482	-0.113323	0.000000	0.000000	0.000000	
111	1.10000	0.103849	-0.123189	4.205845	0.108155	-0.021946	-0.131560	0.000000	0.000000	0.000000	
112	1.11000	0.216591	-0.077112	3.321633	0.134258	0.032816	-0.117959	0.000000	0.000000	0.000000	
113	1.12000	0.239781	-0.054673	3.766485	0.098239	0.041533	-0.117955	0.000000	0.000000	0.000000	
114	1.13000	0.126259	-0.054513	3.851762	0.134765	-0.003624	-0.108641	0.000000	0.000000	0.000000	
